source,target,weight
although,ups,0.67961967
although,vol,0.71347755
although,whereas,0.7708063
although,convinced,0.68556714
although,forth,0.68511516
although,nah,0.73079574
although,pot,0.76913667
although,disney,0.7321768
although,equally,0.6682765
although,occasionally,0.68479186
although,pan,0.72518086
although,potentially,0.7179793
although,subsequent,0.68944216
although,yep,0.7170919
although,allen,0.70743823
although,hence,0.7518952
although,iv,0.7469084
although,jay,0.69636
although,pp,0.6934358
although,whilst,0.788746
although,gordon,0.704512
although,merely,0.7826649
although,sin,0.7843262
although,anderson,0.80081975
although,diego,0.7281335
although,roughly,0.690327
although,ann,0.6906426
although,cant,0.7340148
although,carter,0.6931203
although,detroit,0.75612843
although,oct,0.70086914
although,rep,0.7302258
although,aug,0.7155479
although,di,0.7649112
although,teen,0.67437685
although,answered,0.69562125
although,apparent,0.7668748
although,del,0.70201004
although,ian,0.7259141
although,il,0.75183237
although,versus,0.6926722
although,ali,0.83073753
although,concerning,0.7347268
although,favour,0.6543491
although,oscar,0.6520741
although,unlikely,0.66461074
although,enable,0.6845532
although,mi,0.72160876
although,oregon,0.66346025
although,partly,0.77286756
although,seal,0.6909538
although,similarly,0.74099565
although,estimate,0.7435203
although,existed,0.69094366
although,se,0.7788986
although,sole,0.68046486
although,tale,0.7241738
although,ton,0.701099
although,con,0.7621113
although,consideration,0.66199696
although,logo,0.7267064
although,moore,0.67333543
although,surprising,0.6589841
although,acceptable,0.68255854
although,corp,0.75364685
although,huh,0.72274756
although,©,0.6873726
although,controversy,0.65265965
although,eh,0.78478837
although,missouri,0.7717242
although,realise,0.713479
although,ted,0.754367
although,uh,0.8320537
although,va,0.6617571
although,virtually,0.6876026
although,li,0.79700327
although,nevertheless,0.8660008
although,suggesting,0.6521867
although,ye,0.7094331
although,er,0.80317086
although,nelson,0.7044918
although,pat,0.677508
although,steven,0.6998528
although,susan,0.6740787
although,ai,0.6936551
although,assuming,0.74843895
although,differently,0.6562097
although,furthermore,0.83114547
although,leo,0.7128331
although,pole,0.68970096
although,subsequently,0.7066958
although,utah,0.7437386
although,briefly,0.65410966
although,dig,0.7441796
although,ugh,0.66772485
asked,quite,0.667041
asked,according,0.68564004
asked,e,0.6606895
asked,seems,0.6779369
asked,wants,0.7660105
asked,de,0.7151656
asked,re,0.71046036
asked,goes,0.6885955
asked,co,0.7637408
asked,w,0.6834288
asked,english,0.65241164
asked,l,0.6811621
asked,answer,0.78220564
asked,guess,0.7022803
asked,sent,0.6973549
asked,exactly,0.67987597
asked,n,0.7045182
asked,questions,0.8958572
asked,ok,0.68520355
asked,whatever,0.66593033
asked,p,0.65024674
asked,hey,0.67023367
asked,o,0.7012615
asked,led,0.6800201
asked,u,0.7180181
asked,decided,0.67710817
asked,met,0.74501264
asked,considered,0.6974589
asked,seem,0.70659375
asked,die,0.72333384
asked,knows,0.6602855
asked,earth,0.72515607
asked,h,0.6557822
asked,okay,0.72060734
asked,sir,0.6554068
asked,v,0.6921982
asked,etc,0.7161621
asked,response,0.66953546
asked,y,0.7292632
asked,ii,0.73368526
asked,hi,0.6831051
asked,interesting,0.70799506
asked,j,0.6515013
asked,consider,0.6562096
asked,posted,0.65798104
asked,asking,0.9770532
asked,subject,0.6722772
asked,interested,0.71717095
asked,plus,0.6668195
asked,pre,0.729478
asked,pro,0.6854095
asked,wonder,0.819641
asked,telling,0.678705
asked,anyway,0.71931195
asked,details,0.6853846
asked,supposed,0.77903116
asked,doubt,0.6614019
asked,explain,0.6714488
asked,male,0.69121975
asked,otherwise,0.6637068
asked,therefore,0.6659141
asked,vs,0.673902
asked,mentioned,0.6715395
asked,seemed,0.66632026
asked,http,0.6709231
asked,apparently,0.6860197
asked,happening,0.66709316
asked,correct,0.71699625
asked,ed,0.6607472
asked,till,0.7477802
asked,usa,0.7131506
asked,decide,0.6673752
asked,los,0.6983484
asked,tells,0.65454715
asked,van,0.6939912
asked,dear,0.66273636
asked,onto,0.71260947
asked,ad,0.7457219
asked,fellow,0.664531
asked,request,0.72466
asked,dont,0.72007376
asked,bay,0.6772521
asked,matters,0.7030027
asked,discussion,0.7671013
asked,intended,0.72539586
asked,asian,0.7030957
asked,ben,0.7365479
asked,im,0.6795667
asked,survey,0.68471545
asked,suggested,0.68192655
asked,appropriate,0.6504495
asked,era,0.7208862
asked,regarding,0.7137451
asked,ya,0.68763334
asked,discuss,0.7209028
asked,et,0.747696
asked,asia,0.7689073
asked,considering,0.6764544
asked,debate,0.7224591
asked,sam,0.6711612
asked,ah,0.70167184
asked,basically,0.66644484
asked,iii,0.6856058
asked,eu,0.7035459
asked,jim,0.6881509
asked,talked,0.65502584
asked,un,0.69991225
asked,desire,0.66764015
asked,relevant,0.6689076
asked,seek,0.6706
asked,answers,0.7726935
asked,explained,0.6952845
asked,folks,0.72119653
asked,kim,0.65103704
asked,kinda,0.7092003
asked,favor,0.66719455
asked,ha,0.6529221
asked,adam,0.70120084
asked,andrew,0.6799934
asked,clinton,0.6589286
asked,em,0.74659544
asked,el,0.7286452
asked,kevin,0.67485666
asked,latter,0.7540602
asked,premier,0.697734
asked,q,0.7247884
asked,suppose,0.69430953
asked,ve,0.73654443
asked,da,0.7284758
asked,hong,0.68928874
asked,wondering,0.8576783
asked,expressed,0.6626474
asked,dan,0.7300072
asked,entitled,0.7039261
asked,exact,0.66720784
asked,lets,0.68883663
asked,tim,0.6941957
asked,dancing,0.75116235
asked,en,0.7686918
asked,le,0.65915567
asked,reply,0.73787796
asked,davis,0.6754293
asked,dna,0.7123491
asked,kong,0.6754986
asked,sought,0.69487536
asked,suggests,0.6519125
asked,vast,0.67806095
asked,wanting,0.71187353
asked,meanwhile,0.65340453
asked,necessarily,0.6914424
asked,confused,0.7150314
asked,gotten,0.6694249
asked,ceo,0.73956096
asked,pa,0.72628844
asked,alan,0.6715131
asked,curious,0.8599112
asked,discussed,0.73831975
asked,informed,0.6650282
asked,luke,0.6895442
asked,mystery,0.7259458
asked,yo,0.6677327
asked,asks,0.9454857
asked,alright,0.6791024
asked,dallas,0.65441257
asked,essentially,0.6590926
asked,jane,0.65408564
asked,morgan,0.7009395
asked,op,0.74242246
asked,tho,0.6712099
asked,vol,0.7177454
asked,whereas,0.6757287
asked,forth,0.6626826
asked,nah,0.7111837
asked,pot,0.70922613
asked,disney,0.67074597
asked,figured,0.6643503
asked,pan,0.72163737
asked,yep,0.6512525
asked,allen,0.67895263
asked,hence,0.6543943
asked,iv,0.70661664
asked,jay,0.7027463
asked,pp,0.6591017
asked,whilst,0.67941576
asked,sin,0.7369132
asked,anderson,0.71582484
asked,diego,0.66453755
asked,roughly,0.65102017
asked,ann,0.6783416
asked,cant,0.6911515
asked,carter,0.67296386
asked,detroit,0.6706203
asked,rep,0.70092034
asked,indicated,0.6511794
asked,aug,0.67554796
asked,di,0.69423413
asked,requested,0.7219809
asked,teen,0.6934408
asked,answered,0.85340214
asked,apparent,0.65682286
asked,del,0.69979846
asked,ian,0.7148968
asked,il,0.7055599
asked,ali,0.7407499
asked,concerning,0.733948
asked,enable,0.6611234
asked,mi,0.73014885
asked,estimate,0.7170389
asked,se,0.717209
asked,tale,0.7542337
asked,ton,0.6710732
asked,con,0.7525761
asked,consideration,0.66340405
asked,discussions,0.68154347
asked,logo,0.6827802
asked,replied,0.68659437
asked,corp,0.71731484
asked,huh,0.6738468
asked,mars,0.6553823
asked,quest,0.6559341
asked,©,0.661179
asked,addressed,0.69659543
asked,controversy,0.65753675
asked,eh,0.7296937
asked,missouri,0.6929374
asked,responded,0.6610783
asked,ted,0.7077057
asked,uh,0.7197052
asked,va,0.6928247
asked,inquiry,0.7113886
asked,li,0.7577775
asked,suggesting,0.6854807
asked,ye,0.6929672
asked,er,0.7389014
asked,nelson,0.657201
asked,pat,0.67235136
asked,steven,0.6505712
asked,ai,0.67780954
asked,applies,0.6592691
asked,discussing,0.6617082
asked,explaining,0.6617601
asked,furthermore,0.65168697
asked,leo,0.6940786
asked,pole,0.675128
asked,utah,0.69638854
asked,dig,0.75670373
child,kids,0.8540998
child,son,0.7642703
child,baby,0.7476536
child,parents,0.7320442
child,boy,0.7907876
child,mom,0.6616107
child,born,0.69518113
child,daughter,0.79125905
child,kid,0.89430606
child,birth,0.6844497
child,youth,0.7074409
child,younger,0.6939841
child,fill,0.8312229
child,minor,0.67905974
child,parent,0.7626387
child,childhood,0.85734713
child,sons,0.68685156
child,children's,0.7724988
child,babies,0.81085914
child,anne,0.652295
child,daughters,0.668297
fire,burn,0.7903028
fire,burning,0.9207621
fire,burned,0.83467746
fire,burns,0.7531969
fun,cool,0.78492653
fun,ok,0.6548952
fun,hey,0.73924243
fun,amazing,0.68954927
fun,enjoy,0.8384384
fun,super,0.73343474
fun,okay,0.6533699
fun,lol,0.7863429
fun,wanna,0.6588273
fun,funny,0.8054099
fun,hi,0.6615241
fun,interesting,0.67036563
fun,wow,0.67367846
fun,pre,0.67657614
fun,dance,0.68698716
fun,awesome,0.7629938
fun,glad,0.7314552
fun,wonderful,0.7360635
fun,liked,0.67920834
fun,excited,0.7571256
fun,lovely,0.7569032
fun,likes,0.6885759
fun,fantastic,0.6926595
fun,joke,0.70261407
fun,ya,0.69789356
fun,laugh,0.78994226
fun,smile,0.7432622
fun,incredible,0.66835195
fun,laughing,0.7963386
fun,enjoyed,0.8294866
fun,folks,0.6595154
fun,ha,0.67281836
fun,pleasure,0.6961565
fun,ve,0.6538481
fun,brilliant,0.6763753
fun,joy,0.8097621
fun,exciting,0.7956759
fun,haha,0.7190928
fun,comedy,0.6773074
fun,ceo,0.6789222
fun,happiness,0.6566239
fun,pleased,0.75081486
fun,alright,0.6811001
fun,enjoying,0.8516866
fun,pot,0.6787502
fun,silly,0.68575495
fun,yep,0.6557531
fun,jokes,0.7580848
fun,hilarious,0.791459
fun,huh,0.6654479
fun,eh,0.69907147
fun,yea,0.658689
fun,li,0.65049404
fun,laughed,0.7565993
fun,dig,0.65835786
fun,ho,0.65168643
fun,pleasant,0.7351573
living,lives,0.86085045
living,lived,0.8697903
living,alive,0.6930576
living,residents,0.7259122
living,folks,0.6534258
living,survive,0.6921891
living,resident,0.6904114
living,residence,0.7017751
living,estimate,0.6600357
living,lifestyle,0.7017647
major,college,0.7412367
major,main,0.7272037
major,career,0.65338963
major,particular,0.6521584
major,significant,0.6612781
major,studies,0.6547061
major,degree,0.8141496
major,professor,0.68803555
major,grade,0.7270239
major,academic,0.76295817
major,principal,0.74642694
major,graduate,0.76610994
major,outstanding,0.66335267
major,primarily,0.6518315
major,universities,0.6674295
major,masters,0.798151
major,fundamental,0.7063581
major,prominent,0.65672356
major,substantial,0.66836584
major,faculty,0.66508174
major,grades,0.6954692
major,colleges,0.71111846
media,tv,0.6596285
media,press,0.692804
media,television,0.6598037
media,entertainment,0.7224612
media,bbc,0.7254273
media,broadcast,0.77200425
media,journalist,0.7713839
media,reporter,0.77182037
media,documentary,0.6798633
media,journalists,0.8206349
phone,contact,0.69816715
phone,calling,0.7829599
phone,calls,0.7462455
phone,mobile,0.7804847
phone,device,0.66098833
phone,communications,0.68326885
phone,phones,0.9286484
phone,telephone,0.9497411
players,played,0.6965617
players,player,0.91934717
players,league,0.71380335
players,football,0.6643859
players,ball,0.65954125
players,teams,0.7411947
players,sports,0.8066068
players,sport,0.79148483
players,squad,0.7182667
players,baseball,0.67515826
players,champions,0.65626
players,soccer,0.65595317
players,rugby,0.7347533
players,athletes,0.83559215
art,project,0.6792419
art,film,0.65349543
art,design,0.66209793
art,style,0.67184484
art,earth,0.67627907
art,content,0.6506151
art,interesting,0.6609683
art,designed,0.6818249
art,image,0.67981994
art,dance,0.6516149
art,pictures,0.6831856
art,photos,0.654783
art,draw,0.7156906
art,artist,0.8376969
art,ad,0.6574794
art,images,0.7132025
art,museum,0.70155835
art,arts,0.9230615
art,artists,0.81461936
art,inspired,0.6763774
art,literature,0.6915896
art,creative,0.74700844
art,painting,0.8006542
art,drawing,0.78339076
art,item,0.6509766
art,el,0.6756412
art,drawn,0.73402125
art,paint,0.7603109
art,dancing,0.6934055
art,gallery,0.806486
art,featuring,0.65875447
art,aspect,0.66215605
art,inspiration,0.66622365
art,styles,0.66107744
art,exhibition,0.72333777
art,heritage,0.6904095
art,painted,0.76228213
art,teen,0.6508516
art,il,0.6606792
art,oscar,0.6955193
art,craft,0.7433082
art,intellectual,0.65592015
art,corp,0.6522589
art,essay,0.7168055
art,graphic,0.6765738
art,portrait,0.75492907
behind,front,0.7793379
behind,leading,0.66039145
behind,surrounding,0.66077846
behind,forth,0.68927306
behind,detroit,0.67878246
behind,backed,0.6778295
behind,beneath,0.71621907
building,built,0.720091
building,construction,0.66658425
building,hall,0.67044413
building,housing,0.68145573
building,houses,0.7269721
building,buildings,0.8886682
building,tower,0.6948379
building,structures,0.65962374
building,castle,0.6755005
building,architecture,0.6806937
building,establishment,0.6601707
building,headquarters,0.65313506
building,residence,0.71137285
easy,available,0.6933531
easy,e,0.65696514
easy,de,0.65658796
easy,co,0.65504885
easy,similar,0.65264326
easy,l,0.6600425
easy,cool,0.6806613
easy,n,0.6610597
easy,hey,0.6863533
easy,o,0.65916324
easy,u,0.6653459
easy,seem,0.6613855
easy,simple,0.8819503
easy,earth,0.6930645
easy,okay,0.69411623
easy,v,0.65798295
easy,ways,0.6639375
easy,wanna,0.67319393
easy,ii,0.6995585
easy,hi,0.67259365
easy,interesting,0.66401696
easy,welcome,0.6845518
easy,quick,0.6553978
easy,plus,0.6637879
easy,pre,0.6551301
easy,clearly,0.66504645
easy,easily,0.8584951
easy,basic,0.78141713
easy,till,0.6934681
easy,ad,0.6971477
easy,easier,0.7809244
easy,slightly,0.6711583
easy,appreciate,0.68902093
easy,hello,0.6818766
easy,im,0.68349946
easy,allows,0.7128297
easy,et,0.68155664
easy,relatively,0.6605562
easy,pure,0.70826983
easy,basically,0.6648768
easy,iii,0.6796725
easy,obvious,0.74242187
easy,kinda,0.65450454
easy,em,0.6671802
easy,el,0.6879864
easy,ve,0.6562299
easy,somewhat,0.7104279
easy,da,0.6636789
easy,brief,0.68476015
easy,immediate,0.6600272
easy,introduction,0.7066772
easy,dan,0.6517148
easy,detailed,0.66806704
easy,lets,0.6796868
easy,dancing,0.69218713
easy,en,0.6832701
easy,equivalent,0.71983814
easy,dna,0.66383034
easy,naturally,0.66217196
easy,practical,0.67000055
easy,extent,0.6585622
easy,ceo,0.70547426
easy,fort,0.6521192
easy,mini,0.68372184
easy,plain,0.74295723
easy,alright,0.67422086
easy,op,0.6960149
easy,ordinary,0.6583163
easy,vol,0.65395343
easy,pot,0.70842195
easy,iv,0.6648538
easy,anderson,0.6609594
easy,automatic,0.6515448
easy,roughly,0.6615166
easy,detroit,0.70150757
easy,ease,0.85280824
easy,instant,0.73257565
easy,aug,0.65038115
easy,di,0.682951
easy,apparent,0.65848726
easy,ian,0.69162
easy,il,0.68769777
easy,ali,0.7043304
easy,enable,0.7403891
easy,se,0.69452095
easy,tale,0.6602061
easy,con,0.6591335
easy,©,0.6590823
easy,li,0.6796273
easy,er,0.69561607
easy,ai,0.67064047
easy,casual,0.6688278
easy,briefly,0.69236076
gonna,ready,0.6806837
gonna,goes,0.69968474
gonna,certain,0.6683172
gonna,ok,0.699101
gonna,okay,0.6921753
gonna,wanna,0.7583313
gonna,shall,0.7585542
gonna,ii,0.67703307
gonna,ahead,0.742347
gonna,gotta,0.7892842
gonna,anyway,0.6949595
gonna,supposed,0.68630064
gonna,we'll,0.6523116
gonna,eventually,0.69842577
gonna,till,0.74080825
gonna,onto,0.73051035
gonna,willing,0.6513045
gonna,asian,0.6559069
gonna,ben,0.69920325
gonna,ya,0.6843672
gonna,ll,0.67922145
gonna,eu,0.65795696
gonna,kinda,0.7003286
gonna,andrew,0.6541855
gonna,ultimately,0.6538169
gonna,kevin,0.67008954
gonna,latter,0.6532097
gonna,ve,0.6765376
gonna,hong,0.6580925
gonna,dan,0.7171378
gonna,lets,0.71585286
gonna,gotten,0.6592257
gonna,ceo,0.6870152
gonna,fort,0.6867919
gonna,alright,0.68659306
gonna,morgan,0.65818286
gonna,pot,0.6998565
gonna,yep,0.6544398
gonna,jay,0.65763503
gonna,gordon,0.6546775
gonna,anderson,0.6513031
gonna,upcoming,0.724785
gonna,ian,0.65505785
gonna,ali,0.68531924
gonna,logo,0.6659205
gonna,eh,0.65357065
gonna,ted,0.6552033
gonna,li,0.69317454
market,economic,0.6630009
market,sales,0.74319357
market,sale,0.7450542
market,sell,0.67077404
market,sold,0.6573934
market,demand,0.6696234
market,selling,0.7286985
market,marketing,0.71323454
market,shopping,0.6722909
market,trading,0.69380206
market,markets,0.93724585
market,consumer,0.7077751
market,economics,0.6582017
market,consumers,0.67313135
market,commerce,0.7142527
market,auction,0.6517112
near,towards,0.74171937
near,places,0.6911521
near,nearly,0.67141324
near,located,0.7385738
near,location,0.7332301
near,reached,0.66557765
near,till,0.6629794
near,onto,0.6857401
near,somewhere,0.8108149
near,closer,0.7376492
near,presence,0.65804684
near,toward,0.7474309
near,anywhere,0.72551376
near,nearby,0.9269663
near,facing,0.66468036
near,surrounding,0.7728331
near,vast,0.65365
near,shortly,0.67883414
near,elsewhere,0.7223218
near,locations,0.72108895
near,alongside,0.68428296
near,forth,0.7005012
near,anderson,0.66382796
near,roughly,0.65767914
near,surrounded,0.6705121
near,detroit,0.6868817
near,seal,0.69635296
near,moore,0.6520176
near,wherever,0.75389594
near,destination,0.6524416
near,directions,0.6600764
non,wasn't,0.70403916
non,instead,0.72543716
non,co,0.6951125
non,o,0.6512274
non,cannot,0.711973
non,damn,0.67351115
non,met,0.6718198
non,die,0.71316314
non,lol,0.6545266
non,ii,0.6667591
non,nobody,0.6544061
non,pre,0.6946101
non,stupid,0.6582573
non,none,0.8405662
non,lack,0.6879364
non,doubt,0.6636404
non,male,0.6857654
non,ain't,0.6936642
non,otherwise,0.6782065
non,sad,0.6569204
non,negative,0.72418594
non,nor,0.8112264
non,neither,0.7823467
non,dont,0.86440015
non,asian,0.69592494
non,ben,0.6851659
non,weren't,0.6577522
non,era,0.65387964
non,ya,0.6860017
non,asia,0.6570617
non,ah,0.6891291
non,zero,0.6617889
non,eu,0.6577078
non,unable,0.68194914
non,don,0.88776636
non,kinda,0.6758859
non,em,0.6639819
non,ve,0.68200237
non,da,0.6703241
non,refused,0.6610875
non,hardly,0.7389519
non,hong,0.7230948
non,dan,0.66473514
non,en,0.6559293
non,bullshit,0.7033317
non,ceo,0.6946331
non,pa,0.6658804
non,silent,0.6551136
non,denied,0.65856594
non,crap,0.7096691
non,nah,0.82892114
non,nowhere,0.73817265
non,pot,0.67609036
non,pan,0.66874176
non,refuse,0.6644254
non,yep,0.6602342
non,sin,0.7357667
non,diego,0.6706965
non,cant,0.8041395
non,ali,0.6642686
non,tale,0.66139835
non,con,0.68331504
non,logo,0.6628243
non,eh,0.67460287
non,missouri,0.67303133
non,nope,0.93839717
non,li,0.6845641
non,ye,0.66400504
non,er,0.6687052
non,pole,0.97795826
non,dig,0.66364264
non,useless,0.67676735
plan,thinking,0.7054679
plan,project,0.7015205
plan,ahead,0.6570132
plan,plans,0.9655858
plan,designed,0.7040535
plan,expected,0.6913048
plan,imagine,0.6541888
plan,planning,0.94910824
plan,ideas,0.75183475
plan,projects,0.6577548
plan,option,0.6648869
plan,progress,0.65231675
plan,suggest,0.6583395
plan,strategy,0.77640224
plan,options,0.698426
plan,proposed,0.83808625
plan,intended,0.73287
plan,planned,0.95394045
plan,suggested,0.7103447
plan,considering,0.66640663
plan,scheme,0.6564464
plan,promised,0.66294694
plan,suggests,0.66963935
plan,proposal,0.81680536
plan,ideal,0.6568593
plan,initiative,0.7177466
plan,upcoming,0.6980541
plan,agenda,0.67401415
plan,strategies,0.7108568
plan,arrangements,0.67803454
plan,suggestion,0.70803696
political,vote,0.7124183
political,election,0.7420653
political,campaign,0.7334293
political,movement,0.6672708
political,parties,0.70891255
political,politics,0.96578896
political,parliament,0.72048795
political,democratic,0.7839415
political,republican,0.67325014
political,candidate,0.6827152
political,elections,0.7118491
political,liberal,0.66255677
political,debate,0.65325636
political,votes,0.6887288
political,elected,0.71362936
political,voting,0.67142105
political,conservative,0.6519494
political,republic,0.6554016
political,opposition,0.7176928
political,politicians,0.85545284
political,presidential,0.70191085
political,democracy,0.7626073
political,voters,0.6654912
political,poll,0.6555203
political,democrat,0.7276108
political,socialist,0.71015066
quite,according,0.757882
quite,e,0.7484876
quite,sometimes,0.71415925
quite,seems,0.81482023
quite,de,0.7797597
quite,re,0.7964692
quite,goes,0.7279792
quite,co,0.783136
quite,especially,0.73006064
quite,similar,0.76622516
quite,w,0.7621138
quite,happened,0.6795842
quite,x,0.6726523
quite,happen,0.71730393
quite,sense,0.67961097
quite,l,0.7657496
quite,answer,0.737169
quite,guess,0.6910033
quite,al,0.65031016
quite,certain,0.76145613
quite,became,0.68979126
quite,exactly,0.82674277
quite,n,0.78141516
quite,usually,0.7041696
quite,ok,0.7314114
quite,stuff,0.68607605
quite,whatever,0.7090798
quite,p,0.6666031
quite,hey,0.6733924
quite,o,0.77460057
quite,various,0.6524843
quite,led,0.7238352
quite,looked,0.6780203
quite,u,0.83418417
quite,amazing,0.6961124
quite,complete,0.6523895
quite,related,0.6920601
quite,met,0.77377605
quite,perhaps,0.69978744
quite,considered,0.6642394
quite,f,0.69507474
quite,seem,0.8138216
quite,simply,0.790812
quite,super,0.7609981
quite,die,0.8019746
quite,earth,0.76794803
quite,h,0.7445103
quite,okay,0.75446624
quite,sir,0.72404605
quite,towards,0.68893826
quite,v,0.7599381
quite,la,0.6579382
quite,lol,0.70017666
quite,ten,0.67058253
quite,truth,0.7046293
quite,wanna,0.6564606
quite,etc,0.8188683
quite,shall,0.65055084
quite,specific,0.6788213
quite,y,0.77055275
quite,ii,0.82213324
quite,via,0.6753659
quite,certainly,0.75903994
quite,despite,0.67692363
quite,g,0.7188306
quite,hi,0.67254657
quite,interesting,0.76387185
quite,j,0.6986942
quite,nearly,0.80030465
quite,particular,0.69069475
quite,sort,0.654019
quite,consider,0.6538815
quite,throughout,0.7128235
quite,absolutely,0.77913994
quite,beyond,0.6645736
quite,agree,0.68607175
quite,san,0.6953298
quite,asking,0.6937108
quite,definitely,0.71656746
quite,happens,0.6672754
quite,particularly,0.72985035
quite,wow,0.7094663
quite,generally,0.69976556
quite,gotta,0.6915209
quite,plus,0.80973756
quite,pre,0.7448352
quite,meant,0.74200475
quite,pro,0.6724591
quite,seriously,0.6842822
quite,dance,0.66122067
quite,wonder,0.68891245
quite,clearly,0.7072056
quite,anyway,0.82478344
quite,details,0.73322177
quite,k,0.65829575
quite,literally,0.70519567
quite,supposed,0.8020806
quite,thus,0.7644809
quite,greater,0.7022508
quite,overall,0.69959223
quite,associated,0.66159713
quite,explain,0.6642191
quite,highly,0.65347475
quite,male,0.77851665
quite,lots,0.7032707
quite,otherwise,0.7267629
quite,meaning,0.68767357
quite,therefore,0.78643256
quite,truly,0.86855114
quite,actual,0.7732034
quite,reached,0.6576376
quite,vs,0.6846299
quite,wonderful,0.66370225
quite,appears,0.66330844
quite,sad,0.6844736
quite,appeared,0.6698988
quite,mostly,0.701252
quite,realize,0.734567
quite,totally,0.70177865
quite,twitter,0.6694074
quite,seemed,0.7820747
quite,sexual,0.6526687
quite,understanding,0.65232253
quite,dude,0.7002614
quite,http,0.7123828
quite,apparently,0.79529977
quite,happening,0.7385653
quite,obviously,0.7753762
quite,correct,0.71502125
quite,ed,0.67098683
quite,extremely,0.6718308
quite,indeed,0.8496604
quite,till,0.8223057
quite,usa,0.7601987
quite,los,0.79896307
quite,van,0.74433386
quite,dear,0.706848
quite,onto,0.7871933
quite,possibly,0.6840145
quite,ad,0.7066997
quite,fellow,0.729218
quite,liked,0.6595504
quite,appreciate,0.681538
quite,dont,0.7490572
quite,lovely,0.6830548
quite,bay,0.7429589
quite,jones,0.66566646
quite,likes,0.654513
quite,britain,0.71546906
quite,entirely,0.65338373
quite,plenty,0.7078774
quite,proper,0.6608384
quite,toward,0.6958163
quite,steve,0.67631185
quite,°,0.70666605
quite,intended,0.68858814
quite,asian,0.8003671
quite,ben,0.7744279
quite,honestly,0.70151526
quite,im,0.7070351
quite,noted,0.6888078
quite,era,0.8133838
quite,regarding,0.7128864
quite,ya,0.8049158
quite,et,0.81021285
quite,ll,0.680719
quite,relatively,0.73167896
quite,asia,0.7943541
quite,equal,0.66175985
quite,specifically,0.70894754
quite,approximately,0.6774237
quite,pure,0.74721026
quite,sam,0.73251474
quite,strange,0.6615311
quite,ah,0.8451011
quite,basically,0.8208071
quite,besides,0.7053202
quite,iii,0.7238847
quite,incredible,0.7082195
quite,ma,0.66293716
quite,noticed,0.67982525
quite,obvious,0.66317594
quite,eu,0.73540807
quite,jim,0.7543887
quite,typically,0.7391081
quite,un,0.7556221
quite,familiar,0.6878536
quite,largely,0.75570387
quite,answers,0.72287637
quite,info,0.65748346
quite,mainly,0.73041993
quite,explained,0.686962
quite,folks,0.7570119
quite,kinda,0.8329648
quite,realized,0.6902933
quite,sees,0.66604185
quite,favor,0.7070899
quite,ha,0.7648792
quite,understood,0.6963554
quite,adam,0.745816
quite,andrew,0.77680594
quite,clinton,0.7120535
quite,detail,0.7137799
quite,em,0.76353896
quite,occurred,0.6811444
quite,ultimately,0.6907828
quite,unlike,0.7076639
quite,dc,0.69129026
quite,el,0.77615434
quite,frequently,0.66675395
quite,kevin,0.7098638
quite,latter,0.861271
quite,premier,0.7590639
quite,q,0.6703885
quite,suppose,0.7034732
quite,ve,0.8286748
quite,jr,0.73952395
quite,manner,0.6570064
quite,mate,0.6791692
quite,somewhat,0.793064
quite,surely,0.7571088
quite,absolute,0.70176506
quite,da,0.8078033
quite,heavily,0.65113664
quite,nfl,0.70081234
quite,significantly,0.68734133
quite,widely,0.70939535
quite,closely,0.69933033
quite,haha,0.72039235
quite,hong,0.8196552
quite,somehow,0.76649475
quite,wondering,0.7937637
quite,thats,0.66725403
quite,dan,0.80987597
quite,detailed,0.75142
quite,exact,0.83763087
quite,jan,0.67617214
quite,jordan,0.68072546
quite,lets,0.6527997
quite,tim,0.7467842
quite,aspects,0.6969324
quite,dancing,0.7895156
quite,en,0.80062574
quite,fairly,0.7513882
quite,le,0.73415697
quite,outstanding,0.6979785
quite,davis,0.73241556
quite,dna,0.77783746
quite,effectively,0.67708415
quite,eric,0.6837904
quite,extensive,0.7389276
quite,kong,0.77215195
quite,vast,0.83904135
quite,lewis,0.6754511
quite,meanwhile,0.76599306
quite,necessarily,0.8574898
quite,primarily,0.6819375
quite,regardless,0.6799693
quite,relative,0.650153
quite,resulting,0.665175
quite,extent,0.75092995
quite,gotten,0.70838535
quite,miami,0.69939744
quite,occur,0.65654147
quite,shortly,0.7246442
quite,z,0.6953123
quite,ceo,0.8152567
quite,pa,0.7559702
quite,tons,0.7104873
quite,alan,0.65608895
quite,alongside,0.6825358
quite,curious,0.7707956
quite,fort,0.7729509
quite,luke,0.7226636
quite,mystery,0.6694242
quite,yo,0.72960687
quite,deeply,0.7235896
quite,harris,0.708524
quite,pleased,0.6708688
quite,alright,0.7296256
quite,dallas,0.72510743
quite,essentially,0.80736685
quite,explains,0.65720785
quite,houston,0.7067239
quite,jane,0.7030611
quite,morgan,0.6921462
quite,odd,0.6646272
quite,op,0.75911784
quite,vegas,0.72070587
quite,aspect,0.6691277
quite,tho,0.7332607
quite,vol,0.7776995
quite,whereas,0.7377403
quite,forth,0.74811757
quite,nah,0.76649773
quite,pot,0.78721
quite,sudden,0.6523119
quite,disney,0.74449855
quite,equally,0.74882126
quite,figured,0.7114342
quite,occasionally,0.661178
quite,pan,0.7620051
quite,ross,0.69383585
quite,subsequent,0.6504922
quite,yep,0.8123695
quite,allen,0.716098
quite,commonly,0.7095537
